"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:57:53,FALSE,NA,"705588043286126593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhae_balili23",3278,TRUE,FALSE,NA,NA
"12","RT @yamube7: #PiliPinasDebates2016  Roxas for me &amp; include #VoteMaineKPP #KCA",FALSE,0,NA,2016-03-04 02:52:57,FALSE,NA,"705586801101180929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","climaco_weng",1,TRUE,FALSE,NA,NA
"13","RT @mishalangit: @gmanews @MARoxas ang galing! Gusto ko yan! Live free from fear, free from poverty and free to dream #PiliPinasDebates2016…",FALSE,0,NA,2016-03-04 02:45:17,FALSE,NA,"705584873726148608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pearlivory77",2,TRUE,FALSE,NA,NA
"14","#GOPDebate may be hilarious but it's proper. Ours should steer clear of motherhood statements next time. 

#PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:45:05,FALSE,NA,"705584823222423553",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LawrenceLately",0,FALSE,FALSE,NA,NA
"15","RT @xpeanutgalleryx: dear @COMELEC @jabjimenez 

#PiliPinasDebates2016  https://t.co/B2YC2uLtVL",FALSE,0,NA,2016-03-04 02:37:27,FALSE,NA,"705582901413281793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akosimumble",2,TRUE,FALSE,NA,NA
"16","RT @mishalangit: Replay! Too exciting the first time around so gotta watch again #PiliPinasDebates2016 #PHVoteRoxas #RoxasNa #MarWithAPlan …",FALSE,0,NA,2016-03-04 02:36:55,FALSE,NA,"705582768843943937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pearlivory77",4,TRUE,FALSE,NA,NA
"17","RT @xpeanutgalleryx: dear @COMELEC @jabjimenez 

#PiliPinasDebates2016  https://t.co/B2YC2uLtVL",FALSE,0,NA,2016-03-04 02:29:56,FALSE,NA,"705581010080047106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohGonzales",2,TRUE,FALSE,NA,NA
"18","dear @COMELEC @jabjimenez 

#PiliPinasDebates2016  https://t.co/B2YC2uLtVL",FALSE,0,NA,2016-03-04 02:28:48,FALSE,NA,"705580725559386112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",2,FALSE,FALSE,NA,NA
"19","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:21:09,FALSE,NA,"705578800726159360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marieclarity25",3278,TRUE,FALSE,NA,NA
"20","RT @epax54: #PHVoteDuterte #PiliPinasDebates2016 ""wala akong nakikitang matuwid, puro kulobot"" orayt!",FALSE,0,NA,2016-03-04 02:08:56,FALSE,NA,"705575723226914816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","layl0velst09",2,TRUE,FALSE,NA,NA
"21","RT @daryllnapitan: Patapos na! #PHVoteDuterte  #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:08:40,FALSE,NA,"705575658680758273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"22","RT @joshuamako: #PHVOTEDUTERTE  #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:08:35,FALSE,NA,"705575638032252928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"23","RT @cookieminaaa: Ang kailangan ng mga Pilipino ngayon ay may tapang! Yung kayang mapasunod at maitama ang mali sa bansa! #PiliPinasDebates…",FALSE,0,NA,2016-03-04 02:08:30,FALSE,NA,"705575615232016385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"24","RT @misshyshy: its final.i know who i want #PHVoteDuterte  #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:08:18,FALSE,NA,"705575566225707008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"25","RT @itsmedannycee: #PHVoteDuterte #PiliPinasDebates2016  https://t.co/V256rVqbla",FALSE,0,NA,2016-03-04 02:08:11,FALSE,NA,"705575535187890176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"26","RT @iamzunzun: #PiliPinasDebates2016 #PHVoteDuterte https://t.co/5qw9We2rGX",FALSE,0,NA,2016-03-04 02:08:04,FALSE,NA,"705575505412489217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"27","RT @MontyFernandez3: #PHVoteDuterte #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:07:35,FALSE,NA,"705575386130690048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",2,TRUE,FALSE,NA,NA
"28","RT @epax54: #PHVoteDuterte #PiliPinasDebates2016 ""wala akong nakikitang matuwid, puro kulobot"" orayt!",FALSE,0,NA,2016-03-04 02:07:31,FALSE,NA,"705575368422338560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",2,TRUE,FALSE,NA,NA
"29","RT @imungMama: Academic, professional, and moral excellence. #PHVoteSantiago #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:07:24,FALSE,NA,"705575340383477761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jayezepeda",2,TRUE,FALSE,NA,NA
"30","RT @Nichiirawberry: #PHVoteDuterte #Duterte2016 #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:07:03,FALSE,NA,"705575251736817665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"31","RT @kentharbee: Mar, ang bagong Best Actor. 
#PiliPinasDebates2016 
#PHVoteDuterte",FALSE,0,NA,2016-03-04 02:06:58,FALSE,NA,"705575230857547776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"32","RT @mcbgrrr: #PHVoteDuterte #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:06:41,FALSE,NA,"705575159286013952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"33","RT @RGVRQZ: And the Philippines loves you back Mayor! #PHVoteDuterte #DuterteNaAko #DU30 #PiliPinasDebates2016  https://t.co/DysHYYfxtW",FALSE,0,NA,2016-03-04 02:06:16,FALSE,NA,"705575055103647744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",2,TRUE,FALSE,NA,NA
"34","RT @ralphromar: Her Mind, Her power, Her Excellence,Her Record, Her Fire, Her Integrity, Her Competency Says It All- #PiliPinasDebates2016 …",FALSE,0,NA,2016-03-04 02:06:07,FALSE,NA,"705575015450710016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mamamamarcT",1,TRUE,FALSE,NA,NA
"35","RT @D_U_D_E_2_3: I AM HERE BECAUSE I LOVE MY COUNTRY AND THE PEOPLE OF THE PHILIPPINES. -DUTERTE :)

#DUTERTEforTheWIN:)
#PHVoteDuterte
#Pi…",FALSE,0,NA,2016-03-04 02:06:04,FALSE,NA,"705575003937337344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"36","RT @caloykokoy: Open your eyes and mind. Miriam Defensor Santiago is the MOST deserving to win the Presidency. #PHVoteSantiago #PiliPinasDe…",FALSE,0,NA,2016-03-04 02:05:43,FALSE,NA,"705574913998913537",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mamamamarcT",3,TRUE,FALSE,NA,NA
"37","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 02:05:05,FALSE,NA,"705574757207412736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imcecillevivit",3278,TRUE,FALSE,NA,NA
"38","RT @TrueEccentric16: ""I believe that without peace and with corruption, we will not survive as a nation"" -Duterte #PiliPinasDebates2016 #PH…",FALSE,0,NA,2016-03-04 02:04:57,FALSE,NA,"705574722575032320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"39","RT @ahrgne: #PiliPinasDebates2016 #PHVoteDuterte",FALSE,0,NA,2016-03-04 02:03:59,FALSE,NA,"705574480827920384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"40","RT @iAmJygs: Political will. Nuff said. #PHVoteDuterte #PiliPinasDebates2016 #DU30 https://t.co/r550XCW8Pa",FALSE,0,NA,2016-03-04 02:03:27,FALSE,NA,"705574345364500480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",1,TRUE,FALSE,NA,NA
"41","#ALDUBRegaloNiLola . #AlDub
#PiliPinasDebates2016
#24Oras - March 3, 2016 #KMJS11

#BalitangAmianan #EatBulaga... https://t.co/InEkbqbU2w",FALSE,0,NA,2016-03-04 01:58:41,FALSE,NA,"705573146389291008",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BalitangAmianan",0,FALSE,FALSE,NA,NA
"42","#ALDUBRegaloNiLola . #AlDub
#PiliPinasDebates2016
#24Oras - March 2, 2016 #KMJS11

#BalitangAmianan #EatBulaga... https://t.co/F2A8gt3tfw",FALSE,0,NA,2016-03-04 01:53:21,FALSE,NA,"705571804627263489",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BalitangAmianan",0,FALSE,FALSE,NA,NA
"43","#ALDUBRegaloNiLola . #AlDub
#PiliPinasDebates2016
#24Oras - March 1, 2016 #KMJS11

#BalitangAmianan #EatBulaga... https://t.co/9NkXTzmspj",FALSE,0,NA,2016-03-04 01:46:38,FALSE,NA,"705570112087191552",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BalitangAmianan",0,FALSE,FALSE,NA,NA
"44","#ALDUBRegaloNiLola . #AlDub
#PiliPinasDebates2016
#24Oras - March 3, 2016 #KMJS11

#BalitangAmianan #EatBulaga... https://t.co/iozQxOACve",FALSE,0,NA,2016-03-04 01:39:19,FALSE,NA,"705568270791921664",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","24OrasNCL",0,FALSE,FALSE,NA,NA
"45","#ALDUBRegaloNiLola . #AlDub
#PiliPinasDebates2016
#24Oras - March 2, 2016 #KMJS11

#BalitangAmianan #EatBulaga... https://t.co/faGBIc9aJu",FALSE,0,NA,2016-03-04 01:34:01,FALSE,NA,"705566939410767873",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","24OrasNCL",0,FALSE,FALSE,NA,NA
"46","#ALDUBRegaloNiLola . #AlDub
#PiliPinasDebates2016
#24Oras - March 1, 2016 #KMJS11

#BalitangAmianan #EatBulaga... https://t.co/Hka3w0Xz7B",FALSE,0,NA,2016-03-04 01:28:45,FALSE,NA,"705565611125022722",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","24OrasNCL",0,FALSE,FALSE,NA,NA
"47","#ALDUBRegaloNiLola  . #AlDub
#PiliPinasDebates2016
#24Oras - March 3, 2016 #KMJS11

#BalitangAmianan #EatBulaga... https://t.co/jfCyqEUHgD",FALSE,0,NA,2016-03-04 01:18:25,FALSE,NA,"705563011503820800",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","24OrasAmianan",0,FALSE,FALSE,NA,NA
"48","RT @mishalangit: @gmanews @MARoxas ang galing! Gusto ko yan! Live free from fear, free from poverty and free to dream #PiliPinasDebates2016…",FALSE,0,NA,2016-03-04 01:04:53,FALSE,NA,"705559606743867392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peejay01042003",2,TRUE,FALSE,NA,NA
"49","RT @mishalangit: Replay! Too exciting the first time around so gotta watch again #PiliPinasDebates2016 #PHVoteRoxas #RoxasNa #MarWithAPlan …",FALSE,0,NA,2016-03-04 00:42:56,FALSE,NA,"705554080484057088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iAmKink_Ong",4,TRUE,FALSE,NA,NA
"50","RT @gmanews: #PiliPinasDebates2016: Where does @SenGracePOE stand on issues? https://t.co/yDQmJn58Jv https://t.co/3fpBKWZRrh",FALSE,0,NA,2016-03-04 00:24:32,FALSE,NA,"705549451264286720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalai_shywonder",39,TRUE,FALSE,NA,NA
"51","RT @gmanews: VIDEO: Get to know @SenGracePOE!  #PiliPinasDebates2016 https://t.co/6eMDltTV2T https://t.co/2N2inltDoe",FALSE,0,NA,2016-03-04 00:24:02,FALSE,NA,"705549327188389888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalai_shywonder",62,TRUE,FALSE,NA,NA
"52","RT @LabanPOE2016: Goodluck @SenGracePOE #PiliPinasDebates2016 https://t.co/eQDzKQ3P9w",FALSE,0,NA,2016-03-04 00:23:49,FALSE,NA,"705549269663621121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalai_shywonder",46,TRUE,FALSE,NA,NA
"53","RT @LabanPOE2016: PROUD of @SenGracePOE for remaining calm &amp; objective during Round 1 #PiliPinasDebates2016 https://t.co/CMV8Qxa7jS",FALSE,0,NA,2016-03-04 00:23:46,FALSE,NA,"705549257550405632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalai_shywonder",46,TRUE,FALSE,NA,NA
"54","RT @LabanPOE2016: ""There is no proof that one who has a long experience can do better,"" - @SenGracePOE #PiliPinasDebates2016 https://t.co/w…",FALSE,0,NA,2016-03-04 00:23:36,FALSE,NA,"705549218509754369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalai_shywonder",18,TRUE,FALSE,NA,NA
"55","RT @BilangPilipino: Ano ang gusto mong itanong sa susunod na #PiliPinasDebates2016? Gamitin ang hashtag na #BilangPilipino! https://t.co/MX…",FALSE,0,NA,2016-03-04 00:14:59,FALSE,NA,"705547047588368384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","junieagcaoili",129,TRUE,FALSE,NA,NA
"56","RT @BilangPilipino: Sino ang Presidente mo? Catch the 2nd #PiliPinasDebates2016 @TV5manila sa March 20 Sunday.#BilangPilipino #PiliPinas ht…",FALSE,0,NA,2016-03-04 00:14:30,FALSE,NA,"705546926469480448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","junieagcaoili",17,TRUE,FALSE,NA,NA
"57","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 00:11:46,FALSE,NA,"705546239106940928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nasheeiram",3278,TRUE,FALSE,NA,NA
"58","RT @TotallyKazumi: When I first heard Poe's statement on Imbistigador, I already knew who to vote.. #PHVotePoe  #PiliPinasDebates2016",FALSE,0,NA,2016-03-04 00:08:54,FALSE,NA,"705545518261211136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sonnyunsaman",1,TRUE,FALSE,NA,NA
"59","mar's way of dealing with attention-whores is to ignore them. 

#PiliPinasDebates2016  https://t.co/9jEOFXI2Xt",FALSE,0,NA,2016-03-03 23:56:55,FALSE,NA,"705542502023983105",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","xpeanutgalleryx",0,FALSE,FALSE,NA,NA
"60","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-03-03 23:37:26,FALSE,NA,"705537599041986560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhynpot",3446,TRUE,FALSE,NA,NA
"61","RT @Senyora: Oo nga GMA! 1 more hour! Wala rin naman masyado nanonood nung ibang shows n'yo. #sorrynotsorry #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 23:13:02,FALSE,NA,"705531458320879616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaDineIsMyDrug",5981,TRUE,FALSE,NA,NA
"62","RT @iamdarwincg: #KathNiel @imdanielpadilla &amp; @bernardokath  arrived in Aklan for #MarWithAPlan #RoxasRobredo #PiliPinasDebates2016 https:/…",FALSE,0,NA,2016-03-03 23:01:04,FALSE,NA,"705528446076604416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wheng_salvadora",520,TRUE,FALSE,NA,NA
"63","RT @News5AKSYON: Who among the candidates had the best line? Let us know what you think! #BilangPilipino #PiliPinasDebates2016 https://t.co…",FALSE,0,NA,2016-03-03 22:59:44,FALSE,NA,"705528111379542016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","berniedoria",3,TRUE,FALSE,NA,NA
"64","RT @gwendy_gayle: As a former varsity debater, I am impressed by Poe. But this is not a debate tournament. Words can't run a country. #Pili…",FALSE,0,NA,2016-03-03 22:49:22,FALSE,NA,"705525503290118144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","urquijocca",265,TRUE,FALSE,NA,NA
"65","RT @KabataanPL: Mindanao: Let's see if candidates will discuss peace, mining, Lumad killings #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 22:35:23,FALSE,NA,"705521984965210112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knovMani",67,TRUE,FALSE,NA,NA
"66","RT @xpeanutgalleryx: Poe: Let's pursue other ties w/ China

https://t.co/bJ2eBVcOff

grace finds it hard to condemn wrong, unless it's lp 
…",FALSE,0,NA,2016-03-03 22:16:21,FALSE,NA,"705517192658317312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akosimumble",1,TRUE,FALSE,NA,NA
"67","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 22:01:19,FALSE,NA,"705513410167877632",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","GijoeObm",3278,TRUE,FALSE,NA,NA
"68","RT @ImWallyBayola: Yung hanggang ngayon umaasa ka pa rin sa tambalang Pres. Duterte-VP Miriam.
Sayang <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>
#PiliPinasDebates2016",FALSE,0,NA,2016-03-03 21:29:08,FALSE,NA,"705505311835066368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","the_AnnHilarie",255,TRUE,FALSE,NA,NA
"69","RT @LabanPOE2016: Goodluck @SenGracePOE #PiliPinasDebates2016 https://t.co/eQDzKQ3P9w",FALSE,0,NA,2016-03-03 21:14:17,FALSE,NA,"705501574739591168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbonalesCharlyn",46,TRUE,FALSE,NA,NA
"70","RT @TheBobOngQuote: Basta kay @SenGracePOE tayo #PiliPinasDebates2016 https://t.co/cGu6JESVXm",FALSE,0,NA,2016-03-03 21:13:58,FALSE,NA,"705501494745825280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbonalesCharlyn",23,TRUE,FALSE,NA,NA
"71","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 19:59:17,FALSE,NA,"705482698513485824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsupermikayKN",3278,TRUE,FALSE,NA,NA
"72","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 19:54:38,FALSE,NA,"705481528470593536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MargaAlx",3278,TRUE,FALSE,NA,NA
"73","RT @makiedemoral: I know who I’ll be voting for this coming Election Day! @senmiriam @bongbongmarcos #MiriamMarcos2016 #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 18:39:16,FALSE,NA,"705462564352876544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EiightL",3,TRUE,FALSE,NA,NA
"74","RT @akosinickonicko: Will the ever bias yellow media @ABSCBNNews be able to ask @MARoxas abt this on #PiliPinasDebates2016 for Luzon? #Hala…",FALSE,0,NA,2016-03-03 18:37:38,FALSE,NA,"705462149813051393",NA,"<a href=""http://www.phvote.com"" rel=""nofollow"">PHVoteRT</a>","PHVoteRT",1,TRUE,FALSE,NA,NA
"75","Will the ever bias yellow media @ABSCBNNews be able to ask @MARoxas abt this on #PiliPinasDebates2016 for Luzon? #Halalan2016 #halalanhugot",FALSE,0,"akosinickonicko",2016-03-03 18:36:17,FALSE,"705461070551343104","705461811609350144","3169449313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akosinickonicko",1,FALSE,FALSE,NA,NA
"76","RT @akosinickonicko: @ABSCBNNews Ask @MARoxas abt this. I DARE YOU! @bayanmo @COMELEC #Halalan2016 #halalanhugot #PiliPinasDebates2016 http…",FALSE,0,NA,2016-03-03 18:34:38,FALSE,NA,"705461398135021568",NA,"<a href=""http://www.phvote.com"" rel=""nofollow"">PHVoteRT</a>","PHVoteRT",1,TRUE,FALSE,NA,NA
"77","@ABSCBNNews Ask @MARoxas abt this. I DARE YOU! @bayanmo @COMELEC #Halalan2016 #halalanhugot #PiliPinasDebates2016 https://t.co/kaTb37VrZ2",FALSE,1,"ABSCBNNews",2016-03-03 18:33:20,FALSE,NA,"705461070551343104","15872418","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akosinickonicko",1,FALSE,FALSE,NA,NA
"78","Lahat na ng resources ng @govph gnagamit ng @LiberalPH. Kapalmuks tlga @MARoxas. #SumbongKo #PiliPinasDebates2016 https://t.co/nZCMQ3u3EM",FALSE,0,NA,2016-03-03 18:29:07,FALSE,NA,"705460007916077056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akosinickonicko",0,FALSE,FALSE,NA,NA
"79","RT @Senyora: Oo nga GMA! 1 more hour! Wala rin naman masyado nanonood nung ibang shows n'yo. #sorrynotsorry #PiliPinasDebates2016",FALSE,0,NA,2016-03-03 17:20:19,FALSE,NA,"705442693766209536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just_inOne",5981,TRUE,FALSE,NA,NA
