"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"51","RT @JericMedina: #Jadine sandwich with #Jerdine filling. <ed><U+00A0><U+00BD><ed><U+00B8><U+009B> Please support #Philpop2015's #Triangulo. <ed><U+00A0><U+00BD><ed><U+00B4><U+00BC> #Tea… http://t.co/ZUdZXvgOAy http://…",FALSE,0,NA,2016-03-04 01:42:21,FALSE,NA,"705569036701052928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NADIESQUALIFIED",19,TRUE,FALSE,NA,NA
"52","Grabe oy pati akong damgo #jadine",FALSE,0,NA,2016-03-04 01:41:38,FALSE,NA,"705568853137358850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustPhearl",0,FALSE,FALSE,NA,NA
"53","Modern Filipinas x Creamsilk. Style Weekend March 4, 2016 #NadineLustre #JaDine
© gettecoroune https://t.co/a9qKOwYVOp",FALSE,0,NA,2016-03-04 01:40:36,FALSE,NA,"705568595418472448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ojdattack_my",0,FALSE,FALSE,NA,NA
"54","RT @dinzcastro: Happy set = Good movie! <ed><U+00A0><U+00BD><ed><U+00B3><U+00BD> #JaDine https://t.co/YUZEKr9BTd",FALSE,0,NA,2016-03-04 01:38:13,FALSE,NA,"705567994869448704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jadineinlove4",373,TRUE,FALSE,NA,NA
"55","RT @inquirerdotnet: #Jadine supporters ask Twitter to restore suspended fan accounts https://t.co/4fMvKXWQob https://t.co/lWCjsfngrO",FALSE,0,NA,2016-03-04 01:30:37,FALSE,NA,"705566081096650752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","r0sebel",32,TRUE,FALSE,NA,NA
"56","#Jadine in the morning...",FALSE,0,NA,2016-03-04 01:29:23,FALSE,NA,"705565773733888000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mieloveskyu",0,FALSE,FALSE,NA,NA
"57","-  Modern Filipinas x Creamsilk. Style Weekend March 4, 2016 #NadineLustre #JaDine
(c)… https://t.co/yKF9vnkKKA",FALSE,0,NA,2016-03-04 01:26:41,FALSE,NA,"705565092562104320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WljdHongkong",1,FALSE,FALSE,NA,NA
"58","RT @zero_charmed: Walang mapanuod!!! Boring ang tfc ngayon!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>#VoteJamesFPP #KCA  hayyy.... Wala din commercial ng #JaDine dito... Baduy…",FALSE,0,NA,2016-03-04 01:25:50,FALSE,NA,"705564880464683008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quellay04",1,TRUE,FALSE,NA,NA
"59","#Randomantic #JaDine",FALSE,0,NA,2016-03-04 01:25:23,FALSE,NA,"705564764143898624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mieloveskyu",0,FALSE,FALSE,NA,NA
"60","#JaDine tix go on sale at midnight tonight!!!!! IM SO EXCITED <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,1,NA,2016-03-04 01:24:05,FALSE,NA,"705564439773212672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leanna_bautista",0,FALSE,FALSE,NA,NA
"61","RT @ofcWeLoveJADINE: Modern Filipinas x Creamsilk. Style Weekend March 4, 2016 #NadineLustre #JaDine
(c) gettecoroune… https://t.co/QkxdH99…",FALSE,0,NA,2016-03-04 01:23:43,FALSE,NA,"705564346575753216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeanbiewolf11",29,TRUE,FALSE,NA,NA
"62","Left: James' wallpaper
Right: Naddie's wallpaper
TRUE STORY. DAAAAANG. <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> OJD TALAGA JUSKOLORD. #JaDine https://t.co/oqfBJg1v7D",FALSE,1,NA,2016-03-04 01:23:31,FALSE,NA,"705564294658674688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leahmiralles",1,FALSE,FALSE,NA,NA
"63","RT @ABSCBN: Narito ang unang patikim sa bagong pelikula ng #JaDine! https://t.co/2vqZ3fBAXt https://t.co/48hYxCohQg",FALSE,0,NA,2016-03-04 01:20:41,FALSE,NA,"705563583543795712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kayesssss09",267,TRUE,FALSE,NA,NA
"64","RT @ofcWeLoveJADINE: James visits his family w/ Jack <ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> Chantal snapchat
#JaDine #JamesReid #NadineLustre  (c)… https://t.co/DcWmR3fZDg",FALSE,0,NA,2016-03-04 01:19:22,FALSE,NA,"705563249807200256",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","evegrace05",31,TRUE,FALSE,NA,NA
"65","RT @ofcWeLoveJADINE: James with Jack Reid visits his Family <ed><U+00A0><U+00BD><ed><U+00B2><U+009C>
Chantal Snapchat

#JaDine #JamesReid #NadineLustre(c)… https://t.co/x3WCkKWtZm",FALSE,0,NA,2016-03-04 01:19:19,FALSE,NA,"705563239241748480",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","evegrace05",42,TRUE,FALSE,NA,NA
"66","RT @ofcWeLoveJADINE: Modern Filipinas x Creamsilk. Style Weekend March 4, 2016 #NadineLustre #JaDine
(c) gettecoroune… https://t.co/QkxdH99…",FALSE,0,NA,2016-03-04 01:15:01,FALSE,NA,"705562155630768128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cmejanny",29,TRUE,FALSE,NA,NA
"67","RT @KrisAquinoWORLD: FACT: #JaDine is ABS-CBN HOTTEST and PHENOMENAL LOVE TEAM!!! 
Deserved nila!!! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>
#OTWOLReelToReal",FALSE,0,NA,2016-03-04 01:13:14,FALSE,NA,"705561709579280385",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fuerte_jane",827,TRUE,FALSE,NA,NA
"68","Top 10 Love Teams 2016 (Philippines) we love #jadine @JayeHanash and @hellobangsie  https://t.co/NP6XnfqqVl",FALSE,1,NA,2016-03-04 01:11:16,FALSE,NA,"705561213023825920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","unforgetablejho",0,FALSE,FALSE,NA,NA
"69","RT @KrisAquinoWORLD: The best thing about #JaDine is they didn't use their feelings for their show nor their concert. Indeed inlove w/each …",FALSE,0,NA,2016-03-04 01:11:13,FALSE,NA,"705561200235560960",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fuerte_jane",881,TRUE,FALSE,NA,NA
"70","@hellobangsie @JayeHanash in Jacksonville, FL!!! Sa wakaaaas!!! #JaDine",FALSE,0,"hellobangsie",2016-03-04 01:11:05,FALSE,NA,"705561166328766464","87702194","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyitscarmina",0,FALSE,FALSE,NA,NA
"71","Walang mapanuod!!! Boring ang tfc ngayon!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>#VoteJamesFPP #KCA  hayyy.... Wala din commercial ng #JaDine dito... Baduy!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",FALSE,1,NA,2016-03-04 01:10:41,FALSE,NA,"705561065766133760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zero_charmed",1,FALSE,FALSE,NA,NA
"72","Style Weekend #NadineLustre #JaDine https://t.co/xh11vOMDRB",FALSE,0,NA,2016-03-04 01:09:03,FALSE,NA,"705560654246232064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jing_gurl",0,FALSE,FALSE,NA,NA
"73","@StarPoll_ @mrsfishie15 @noemielynn #jadine",FALSE,0,"StarPoll_",2016-03-04 01:08:59,FALSE,"703533789759168512","705560640178360320","3423611832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RodizaSumalpong",0,FALSE,FALSE,NA,NA
"74","RT @dinzcastro: The @paulcabral personalized touch plus The James Reid keen fashion sense= PERFECT SUIT! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> Missing OTWOL... #JaDine https:/…",FALSE,0,NA,2016-03-04 01:08:38,FALSE,NA,"705560548813852672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nette1013f",424,TRUE,FALSE,NA,NA
"75","RT @banapanda: Love, love, love...
Last 4 nights of browsing using OTWOL-related hashtags. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>
#JaDine 
#OTWOLLoveAtLast https://t.co/WOweQMY…",FALSE,0,NA,2016-03-04 01:06:05,FALSE,NA,"705559908062629888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaidbackWoman",2,TRUE,FALSE,NA,NA
"76","Top 10 Male Young Stars 2016 (Philippines) ikaw na talaga @JayeHanash proud girlfriend @hellobangsie #jadine  https://t.co/4lWHemyRqU",FALSE,0,NA,2016-03-04 01:05:40,FALSE,NA,"705559805545435136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","unforgetablejho",0,FALSE,FALSE,NA,NA
"77","RT @ABSCBN: This could already be a glimpse of #JaDine's ""future together!"" https://t.co/MPAPQ4g2pr https://t.co/lZtcj10tOK",FALSE,0,NA,2016-03-04 01:05:14,FALSE,NA,"705559694732083200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fuerte_jane",123,TRUE,FALSE,NA,NA
"78","Hello guys 
#JaDine",FALSE,0,NA,2016-03-04 01:02:36,FALSE,NA,"705559033017536513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessicamazing2",0,FALSE,FALSE,NA,NA
"79","#PerfectMatch  ..... #JaDine 

( https://t.co/arNT9FZdxq ) #pinoyonlinetv https://t.co/IJtjcGODuY",FALSE,0,NA,2016-03-04 01:00:07,FALSE,NA,"705558407571382272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TFCBestDeal",0,FALSE,FALSE,NA,NA
"80","@itsbellereine hahah pagxur ui. .. #jadine",FALSE,0,"itsbellereine",2016-03-04 00:52:43,FALSE,"705544595765997568","705556543643586560","553572978","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmaaron517",0,FALSE,FALSE,NA,NA
"81","DEEEEEEEYMMMN! MALAMANG SYA DIN NAGFILTER Nito!!<ed><U+00A0><U+00BD><ed><U+00B8><U+009D> #JaDine #JamesReid #NadineLustre 
#TeamReal #VoteJamesFPP #KCA https://t.co/MY0Os7ZnVc",FALSE,3,NA,2016-03-04 00:48:05,FALSE,NA,"705555377291563008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forever_Jadine2",0,FALSE,FALSE,NA,NA
"82","RT @ofcWeLoveJADINE: Modern Filipinas x Creamsilk. Style Weekend March 4, 2016 #NadineLustre #JaDine
(c) gettecoroune… https://t.co/QkxdH99…",FALSE,0,NA,2016-03-04 00:47:31,FALSE,NA,"705555234848772096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nica140908",29,TRUE,FALSE,NA,NA
