"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"16","RT @ABSCBN: Narito ang unang patikim sa bagong pelikula ng #JaDine! https://t.co/2vqZ3fBAXt https://t.co/48hYxCohQg",FALSE,0,NA,2016-03-04 02:38:58,FALSE,NA,"705583283153694721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jajamagnaye",267,TRUE,FALSE,NA,NA
"17","RT @ABSCBN: This could already be a glimpse of #JaDine's ""future together!"" https://t.co/MPAPQ4g2pr https://t.co/lZtcj10tOK",FALSE,0,NA,2016-03-04 02:38:05,FALSE,NA,"705583059681222656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jajamagnaye",123,TRUE,FALSE,NA,NA
"18","RT @ABSCBN: This could already be a glimpse of #JaDine's ""future together!"" https://t.co/MPAPQ4g2pr https://t.co/lZtcj10tOK",FALSE,0,NA,2016-03-04 02:37:26,FALSE,NA,"705582896321396736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kesiah0217",123,TRUE,FALSE,NA,NA
"19","RT @ABSCBN: Narito ang unang patikim sa bagong pelikula ng #JaDine! https://t.co/2vqZ3fBAXt https://t.co/48hYxCohQg",FALSE,0,NA,2016-03-04 02:36:44,FALSE,NA,"705582721951600640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kesiah0217",267,TRUE,FALSE,NA,NA
"20","RT @ABSCBN: This could already be a glimpse of #JaDine's ""future together!"" https://t.co/MPAPQ4g2pr https://t.co/lZtcj10tOK",FALSE,0,NA,2016-03-04 02:35:54,FALSE,NA,"705582511380832256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lpraisemizpah",123,TRUE,FALSE,NA,NA
"21","RT @ABSCBN: Narito ang unang patikim sa bagong pelikula ng #JaDine! https://t.co/2vqZ3fBAXt https://t.co/48hYxCohQg",FALSE,0,NA,2016-03-04 02:32:59,FALSE,NA,"705581778124218368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JDFanmily",267,TRUE,FALSE,NA,NA
"22","RT @ABSCBN: This could already be a glimpse of #JaDine's ""future together!"" https://t.co/MPAPQ4g2pr https://t.co/lZtcj10tOK",FALSE,0,NA,2016-03-04 02:32:39,FALSE,NA,"705581692224843778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JDFanmily",123,TRUE,FALSE,NA,NA
"23","RT @ABSCBN: FIRST HERE: #JaDine, muntik nang magkita sa kanilang pagsali sa PBB! https://t.co/lZGg0BgysZ https://t.co/zu4NVdXUe2",FALSE,0,NA,2016-03-04 02:29:33,FALSE,NA,"705580914894442496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ClovesSarahG",554,TRUE,FALSE,NA,NA
"24","RT @ABSCBN: This could already be a glimpse of #JaDine's ""future together!"" https://t.co/MPAPQ4g2pr https://t.co/lZtcj10tOK",FALSE,0,NA,2016-03-04 02:29:07,FALSE,NA,"705580805943209985",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ClovesSarahG",123,TRUE,FALSE,NA,NA
"25","RT @ABSCBN: This could already be a glimpse of #JaDine's ""future together!"" https://t.co/MPAPQ4g2pr https://t.co/lZtcj10tOK",FALSE,0,NA,2016-03-04 02:28:58,FALSE,NA,"705580767406006272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmieMeike",123,TRUE,FALSE,NA,NA
